lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions
17966,SaaS,225,4465971,UK,Qualified,13
17967,SaaS,122,1492667,UK,Qualified,11
17968,SaaS,25,1214747,Germany,Contacted,14
17969,Healthcare,225,3034751,India,New,10
17970,Healthcare,436,2109164,UK,Proposal,6
17971,Retail,144,4711319,UK,New,5
17972,Retail,52,654937,Germany,New,4
17973,Retail,773,2937902,India,Proposal,7
17974,SaaS,293,4945896,India,New,7
17975,Manufacturing,843,479227,USA,Proposal,9
17976,Healthcare,107,2537033,Singapore,New,13
17977,Retail,69,4035630,USA,New,12
17978,Manufacturing,239,3514772,India,Contacted,9
17979,Retail,905,2096785,Germany,Qualified,9
17980,Retail,652,2402342,USA,Contacted,9
17981,Manufacturing,394,3235325,Germany,Proposal,4
17982,Retail,168,1154708,India,New,0
17983,SaaS,833,2182718,Germany,Contacted,2
17984,SaaS,480,528621,USA,New,3
17985,SaaS,605,1449455,India,Contacted,0
17986,Finance,217,2563858,India,Proposal,0
17987,Retail,183,3404066,USA,New,3
17988,Finance,809,1582466,Singapore,New,3
17989,Healthcare,90,2636575,USA,New,6
17990,Manufacturing,27,3135144,USA,Qualified,10
17991,Healthcare,717,1336291,UK,Proposal,5
17992,Finance,300,2080533,India,New,14
17993,SaaS,369,1741938,UK,Qualified,0
17994,Retail,877,3320387,UK,New,10
17995,Retail,288,3991324,UK,Qualified,0
17996,SaaS,984,3604455,Germany,Contacted,5
17997,Retail,406,4924961,USA,Qualified,13
17998,Manufacturing,983,2800280,UK,New,11
17999,Manufacturing,775,294626,Germany,New,6
18000,Manufacturing,151,2405620,Germany,Proposal,1
18001,Healthcare,686,1604781,India,Qualified,2
18002,SaaS,526,264986,USA,New,10
18003,Manufacturing,260,645356,Singapore,Qualified,1
18004,Finance,671,2373781,USA,Qualified,5
18005,Manufacturing,549,3891505,Germany,Contacted,0
18006,Healthcare,246,3388332,USA,New,6
18007,Finance,141,4557340,India,Contacted,9
18008,SaaS,315,3757945,USA,Contacted,13
18009,SaaS,367,2823367,Germany,New,1
18010,Manufacturing,294,2926086,Germany,Qualified,4
18011,Finance,302,2649918,UK,Qualified,0
18012,Finance,172,1147071,Germany,New,9
18013,Manufacturing,925,1590167,India,New,13
18014,Manufacturing,428,4534898,Germany,Contacted,13
18015,Retail,748,1204668,USA,Proposal,9
18016,Retail,477,3884106,Singapore,Qualified,6
18017,Manufacturing,651,1760458,Germany,Proposal,4
18018,Healthcare,893,2684338,India,New,4
18019,Retail,579,4938753,India,Proposal,7
18020,Manufacturing,516,1060868,India,Contacted,7
18021,Finance,667,4159666,India,Contacted,12
18022,Retail,487,1443967,USA,New,7
18023,Healthcare,371,3152316,UK,Contacted,11
18024,SaaS,321,3728422,Singapore,Qualified,2
18025,Finance,643,3541739,UK,New,7
18026,Healthcare,713,507518,UK,New,4
18027,Healthcare,254,2680955,UK,Qualified,0
18028,Healthcare,486,537553,USA,New,3
18029,Finance,624,4377140,Singapore,New,10
18030,Healthcare,900,3938600,Germany,Contacted,11
18031,SaaS,445,481729,Germany,Contacted,4
18032,Retail,259,2580174,Singapore,Contacted,7
18033,Finance,31,2125495,Singapore,New,9
18034,Healthcare,486,175087,India,Qualified,1
18035,Manufacturing,581,924174,UK,Contacted,5
18036,Retail,759,1324933,India,Contacted,3
18037,Finance,915,3616468,USA,New,2
18038,Manufacturing,861,4036827,USA,New,10
18039,Manufacturing,520,4664904,Singapore,Qualified,8
18040,Healthcare,905,2562218,USA,Contacted,4
18041,Finance,345,1403299,Singapore,New,1
18042,Healthcare,655,3240365,Germany,Contacted,2
18043,SaaS,858,1098540,UK,New,8
18044,Manufacturing,783,128784,USA,Contacted,7
18045,SaaS,351,3230631,India,Qualified,11
18046,Healthcare,347,4400898,USA,New,5
18047,Retail,489,985782,UK,Contacted,7
18048,Manufacturing,933,3274638,USA,Contacted,0
18049,Retail,51,4407564,Singapore,New,1
18050,Finance,83,4529062,USA,New,5
18051,Manufacturing,818,4086756,Germany,New,4
18052,SaaS,840,3490111,Germany,Contacted,13
18053,Retail,31,1987915,USA,Proposal,0
18054,Finance,229,4216866,India,Qualified,3
18055,Manufacturing,88,321789,USA,Qualified,7
18056,Finance,244,233241,Singapore,New,8
18057,SaaS,166,3704164,Singapore,New,11
18058,Manufacturing,336,3147986,Singapore,New,0
18059,Finance,123,2531292,India,Qualified,1
18060,Healthcare,811,2676288,Germany,Qualified,2
18061,Manufacturing,617,2348568,Singapore,New,6
18062,Manufacturing,651,4762571,Singapore,Contacted,4
18063,Manufacturing,931,2626293,USA,Contacted,11
18064,Manufacturing,630,2465844,Germany,Proposal,1
18065,Healthcare,596,1466993,Singapore,Proposal,11
18066,SaaS,994,4230082,Singapore,New,2
18067,Healthcare,284,4781585,USA,New,7
18068,Healthcare,390,4377163,USA,Proposal,3
18069,Finance,29,2992013,UK,New,10
18070,Retail,682,1403171,USA,Contacted,10
18071,Retail,218,4554729,USA,New,11
18072,Finance,893,4761432,UK,Contacted,9
18073,Healthcare,615,609734,Singapore,New,8
18074,Finance,603,3419208,USA,New,13
18075,Manufacturing,873,1254909,India,New,5
18076,Finance,625,3449826,UK,Contacted,7
18077,Finance,758,165897,UK,Contacted,9
18078,Manufacturing,781,4398473,Singapore,Qualified,5
18079,Retail,169,4974569,USA,New,1
18080,Manufacturing,924,1630124,India,New,9
18081,SaaS,908,496357,Singapore,Qualified,7
18082,Finance,869,1889595,USA,Proposal,6
18083,Finance,582,4733530,Singapore,New,3
18084,Retail,47,229401,UK,New,5
18085,Healthcare,127,1492932,UK,New,8
18086,Manufacturing,399,4987837,USA,Qualified,0
18087,Healthcare,833,1034247,Singapore,Qualified,10
18088,SaaS,689,1674473,USA,Proposal,8
18089,Manufacturing,386,2231280,Germany,Qualified,9
18090,SaaS,858,2493629,USA,New,3
18091,SaaS,883,4410503,Germany,New,0
18092,SaaS,385,1131956,UK,New,14
18093,Manufacturing,590,4774153,India,Proposal,7
18094,Manufacturing,604,297004,UK,Contacted,10
18095,Retail,756,1769540,India,Proposal,7
18096,Finance,51,4349131,Singapore,New,8
18097,Healthcare,620,3027252,India,Proposal,11
18098,Healthcare,479,3971121,Singapore,Contacted,9
18099,SaaS,993,920711,Germany,Qualified,0
18100,Manufacturing,467,3256013,Singapore,Proposal,11
18101,Manufacturing,139,3438926,USA,Contacted,10
18102,SaaS,37,4880292,USA,Qualified,1
18103,Finance,754,495908,USA,Proposal,14
18104,Healthcare,750,361787,UK,Contacted,5
18105,Retail,638,3940844,USA,New,10
18106,Finance,922,3235216,Singapore,New,4
18107,Manufacturing,335,1634656,Singapore,Qualified,13
18108,SaaS,518,4695159,Singapore,New,2
18109,Healthcare,628,3632044,USA,Contacted,2
18110,SaaS,900,4998425,Germany,Contacted,14
18111,Manufacturing,334,603447,Germany,Proposal,8
18112,SaaS,816,3152133,UK,Qualified,0
18113,Healthcare,912,1617996,Singapore,New,10
18114,SaaS,169,1986068,Singapore,New,3
18115,Healthcare,525,3971701,UK,New,6
18116,SaaS,670,4387315,Singapore,New,4
18117,SaaS,755,3312539,India,Qualified,8
18118,Healthcare,263,3540434,UK,Contacted,9
18119,SaaS,937,1640154,Singapore,Proposal,11
18120,Finance,257,4442376,UK,New,14
18121,Retail,859,4439468,India,New,7
18122,Finance,362,4062414,India,New,0
18123,Retail,407,4166903,USA,New,7
18124,Finance,591,4939063,Singapore,Contacted,14
18125,Retail,212,2346319,India,Qualified,9
18126,SaaS,311,1055024,India,Contacted,9
18127,Healthcare,157,268772,India,New,10
18128,Healthcare,230,3148447,USA,Proposal,4
18129,Manufacturing,707,4071893,Singapore,New,5
18130,Retail,876,2410877,UK,Qualified,14
18131,Manufacturing,857,3549229,USA,New,0
18132,Manufacturing,569,3404462,Singapore,Proposal,10
18133,Retail,272,2271848,India,New,10
18134,Healthcare,305,3836013,USA,Qualified,4
18135,Retail,324,1440172,Germany,Contacted,14
18136,SaaS,301,2132208,Germany,Contacted,3
18137,Manufacturing,693,1088736,India,Contacted,10
18138,Manufacturing,885,4771787,Singapore,Contacted,11
18139,Retail,40,4705350,Singapore,New,12
18140,Manufacturing,691,3051926,USA,New,10
18141,Healthcare,53,4260704,Germany,New,8
18142,Manufacturing,948,4756381,Singapore,Qualified,3
18143,Retail,564,4858007,USA,New,12
18144,Healthcare,952,121781,USA,Contacted,5
18145,Healthcare,143,108993,Germany,New,9
18146,Manufacturing,358,1844776,India,New,10
18147,Retail,228,3388287,USA,Qualified,2
18148,Manufacturing,459,265887,India,Contacted,10
18149,SaaS,513,4400826,Germany,New,8
18150,SaaS,95,1839132,USA,Proposal,7
18151,Healthcare,260,1579999,UK,Qualified,8
18152,Manufacturing,274,3180322,Germany,Contacted,9
18153,SaaS,532,3899678,Germany,New,5
18154,Finance,89,3003035,UK,New,10
18155,SaaS,630,220004,Germany,Contacted,12
18156,Manufacturing,470,2247602,UK,New,7
18157,Manufacturing,639,183011,UK,Contacted,0
18158,SaaS,261,1410952,Germany,New,0
18159,Manufacturing,27,935805,UK,Qualified,13
18160,Manufacturing,265,1056027,UK,New,9
18161,Finance,254,821831,Germany,New,12
18162,Healthcare,162,2792709,UK,New,3
18163,Manufacturing,618,1173090,India,Contacted,0
18164,Retail,509,238639,Germany,Qualified,12
18165,Healthcare,467,2952159,Germany,New,6
18166,Healthcare,707,4534183,India,Contacted,3
18167,Retail,551,4326682,Singapore,Contacted,0
18168,SaaS,124,4139906,USA,Contacted,0
18169,Finance,762,239719,UK,Contacted,13
18170,Manufacturing,778,623928,UK,Qualified,12
18171,SaaS,456,3503572,USA,Qualified,5
18172,Retail,362,2471220,UK,Contacted,5
18173,Finance,634,3484114,UK,Proposal,5
18174,Finance,856,3733148,India,Qualified,8
18175,Finance,550,4117471,India,Qualified,11
18176,Retail,331,3819903,India,Contacted,6
18177,SaaS,468,2162827,India,Qualified,6
18178,Manufacturing,958,3686508,Germany,Qualified,0
18179,Finance,235,281691,UK,Contacted,7
18180,Finance,765,3871834,USA,Qualified,5
18181,SaaS,370,3933735,UK,Qualified,13
18182,Finance,540,218463,Germany,Qualified,10
18183,Finance,843,1000322,Germany,Proposal,11
18184,Retail,121,640174,UK,New,4
18185,Healthcare,221,462162,UK,Contacted,5
18186,SaaS,242,4603969,India,New,12
18187,SaaS,957,1284868,Germany,Contacted,8
18188,SaaS,168,4390967,UK,Contacted,3
18189,Retail,581,2370612,USA,Contacted,6
18190,Retail,894,3349281,USA,New,13
18191,Manufacturing,333,1258662,India,Contacted,12
18192,Retail,102,820567,India,Qualified,2
18193,SaaS,257,2340546,UK,New,13
18194,Manufacturing,679,1744542,USA,New,1
18195,Healthcare,150,1638201,Germany,New,2
18196,Finance,920,1692383,Singapore,Qualified,6
18197,Finance,413,4743705,USA,New,5
18198,Manufacturing,939,4544388,Germany,Contacted,2
18199,Healthcare,741,1088111,USA,Qualified,3
18200,Finance,413,3022294,UK,Qualified,0
18201,Manufacturing,827,1791531,Singapore,Proposal,6
18202,Retail,610,3451804,Singapore,Qualified,4
18203,SaaS,676,216199,UK,New,0
18204,Healthcare,423,1022163,UK,New,11
18205,Finance,449,4821554,India,New,14
18206,SaaS,242,327342,Germany,New,3
18207,Manufacturing,989,4165642,Germany,Contacted,12
18208,Finance,202,1001299,India,New,10
18209,SaaS,108,3573996,Germany,New,3
18210,Retail,960,229238,Singapore,Qualified,12
18211,Healthcare,122,2809214,USA,New,13
18212,Manufacturing,628,4199225,Singapore,Proposal,6
18213,Finance,545,1015024,India,Contacted,10
18214,Retail,290,176764,Germany,Qualified,5
18215,Healthcare,958,1796308,Germany,Qualified,9
18216,Healthcare,725,3875407,USA,Contacted,9
18217,Retail,532,4642421,USA,Qualified,13
18218,Finance,359,4954128,USA,Qualified,3
18219,Healthcare,325,1642802,Singapore,Contacted,14
18220,Manufacturing,726,3373397,India,New,4
18221,SaaS,952,3252894,India,Proposal,13
18222,Manufacturing,930,1423366,India,New,1
18223,Healthcare,509,2348534,Singapore,New,6
18224,SaaS,546,1277089,UK,Proposal,8
18225,Retail,922,4836626,Germany,Contacted,8
18226,SaaS,661,1992854,Singapore,New,6
18227,SaaS,644,3516125,India,Proposal,6
18228,SaaS,445,1356825,Singapore,Qualified,7
18229,Healthcare,532,4920182,Singapore,Contacted,4
18230,Finance,787,4571189,UK,Proposal,0
18231,Healthcare,602,4263228,USA,New,14
18232,Finance,453,1098888,India,Proposal,11
18233,Retail,831,4311044,Singapore,Contacted,9
18234,Retail,630,1621794,USA,Contacted,9
18235,Retail,217,424629,Germany,Contacted,12
18236,Retail,840,4508920,Germany,Contacted,10
18237,Retail,765,3762953,Germany,Contacted,9
18238,Manufacturing,285,4878377,Singapore,Proposal,2
18239,Healthcare,506,4659718,Singapore,New,2
18240,Finance,782,2077444,UK,Contacted,12
18241,Retail,306,3157447,India,New,2
18242,Manufacturing,383,235025,USA,New,14
18243,Manufacturing,584,1566236,Germany,Proposal,10
18244,Manufacturing,193,4005622,USA,New,4
18245,Healthcare,41,1282218,UK,Contacted,12
18246,Retail,292,3278119,Germany,Proposal,12
18247,Manufacturing,845,247548,USA,Contacted,12
18248,Manufacturing,882,1530307,India,New,12
18249,Retail,441,3081286,India,New,6
18250,Healthcare,528,2406401,UK,Contacted,8
18251,Manufacturing,695,4859101,USA,Proposal,3
18252,Finance,471,3804680,UK,New,7
18253,SaaS,880,4693874,UK,Contacted,9
18254,SaaS,993,518174,UK,Contacted,5
18255,SaaS,377,3337387,Singapore,New,12
18256,Healthcare,667,3760952,India,New,2
18257,Manufacturing,261,2218660,Singapore,New,9
18258,SaaS,175,2904122,Singapore,New,4
18259,SaaS,624,2323475,India,New,7
18260,Retail,714,1329906,UK,Contacted,0
18261,Manufacturing,538,4840012,USA,Contacted,2
18262,Manufacturing,611,840823,UK,Contacted,7
18263,Retail,380,4599867,UK,New,6
18264,Manufacturing,607,637841,Singapore,Contacted,0
18265,Finance,112,464175,USA,Qualified,13
18266,Healthcare,603,3316267,India,New,11
18267,Retail,135,3505903,Germany,New,3
18268,SaaS,47,528842,India,New,14
18269,Manufacturing,357,3942331,USA,Contacted,4
18270,Finance,222,362870,India,Contacted,11
18271,Finance,328,347541,Singapore,New,4
18272,Healthcare,746,578738,USA,New,4
18273,Finance,743,1566953,Germany,New,3
18274,Manufacturing,435,708122,Germany,Qualified,11
18275,Manufacturing,256,3221718,USA,New,8
18276,Finance,657,4693746,India,New,0
18277,Manufacturing,295,4537667,Germany,New,6
18278,Manufacturing,240,3774986,USA,Qualified,13
18279,SaaS,329,3558344,USA,New,14
18280,Retail,521,789918,USA,New,0
18281,Manufacturing,530,3252858,UK,Proposal,2
18282,Manufacturing,234,675506,India,Contacted,10
18283,Healthcare,515,4701654,USA,Qualified,14
18284,Retail,834,742927,USA,Contacted,9
18285,Retail,116,1883811,UK,Proposal,12
18286,Retail,708,262258,Singapore,Contacted,4
18287,Finance,742,2355037,UK,New,14
18288,SaaS,616,4217784,USA,Contacted,10
18289,SaaS,716,2893534,India,Qualified,7
18290,Healthcare,763,3713685,UK,Proposal,10
18291,Retail,751,3514005,USA,Contacted,6
18292,Retail,340,3698190,India,Qualified,6
18293,Manufacturing,14,445868,UK,Qualified,4
18294,Finance,872,693149,Germany,Qualified,9
18295,Finance,477,2561298,India,Contacted,6
18296,Healthcare,525,237045,USA,New,11
18297,SaaS,785,2714273,India,New,9
18298,Retail,947,3525133,India,Qualified,2
18299,Healthcare,774,201661,USA,Qualified,10
18300,Finance,172,1361098,Germany,Qualified,3
18301,Finance,662,4780284,India,New,3
18302,Finance,910,2302540,USA,New,13
18303,Retail,817,756352,India,New,14
18304,Retail,540,2628908,Singapore,Qualified,1
18305,Retail,91,2837198,Germany,Contacted,4
18306,Manufacturing,490,975750,Singapore,Contacted,12
18307,SaaS,902,1961343,India,New,8
18308,Finance,525,2973627,Germany,New,1
18309,Finance,649,1085636,USA,Qualified,10
18310,Manufacturing,196,1897147,Singapore,Qualified,14
18311,Finance,155,3136381,Germany,New,0
18312,Finance,161,283708,Germany,Qualified,9
18313,Retail,372,402149,India,New,7
18314,Retail,102,4503541,Singapore,Qualified,4
18315,SaaS,40,2734334,USA,New,3
18316,Finance,835,3133833,UK,New,13
18317,Healthcare,549,1258404,India,Qualified,2
18318,Finance,658,4534451,Germany,New,6
18319,Finance,950,3906565,Singapore,New,6
18320,SaaS,611,993303,UK,New,8
18321,Healthcare,58,2915161,Germany,Proposal,3
18322,Finance,888,3939280,Singapore,Contacted,2
18323,Healthcare,267,2596575,Singapore,New,5
18324,Retail,527,370513,UK,Contacted,5
18325,Retail,550,1099658,Germany,Contacted,4
18326,Healthcare,419,2525593,UK,Contacted,12
18327,Finance,165,101282,USA,Contacted,12
18328,Healthcare,784,4506738,India,New,1
18329,Healthcare,555,1297295,India,New,10
18330,Retail,449,1373334,USA,New,1
18331,Healthcare,246,3333351,Germany,Proposal,4
18332,Manufacturing,659,1479639,UK,Qualified,13
18333,Manufacturing,377,1647371,India,New,2
18334,Retail,66,2328253,USA,Qualified,2
18335,Finance,184,3058821,Singapore,Qualified,12
18336,Finance,223,3591885,India,Contacted,9
18337,Retail,36,2180904,India,Qualified,7
18338,Finance,816,4762702,USA,Contacted,0
18339,SaaS,927,659659,UK,Qualified,4
18340,Manufacturing,128,102480,India,Qualified,4
18341,SaaS,156,2206190,UK,Contacted,8
18342,SaaS,877,1697646,USA,Contacted,13
18343,SaaS,274,946269,Singapore,New,0
18344,Retail,412,2282202,India,Contacted,10
18345,SaaS,267,974826,UK,New,0
18346,Healthcare,869,3973126,UK,New,2
18347,Finance,198,997875,Germany,Contacted,5
18348,Retail,836,3553482,UK,Contacted,8
18349,Healthcare,752,2283922,UK,Proposal,9
18350,Healthcare,991,387268,USA,New,6
18351,Manufacturing,508,4838921,UK,New,10
18352,Manufacturing,719,2889209,Germany,Contacted,9
18353,Healthcare,248,1526795,Singapore,Qualified,8
18354,Manufacturing,336,3042201,Germany,New,1
18355,Finance,79,3871583,Singapore,New,4
18356,Finance,938,1567174,India,Contacted,14
18357,Manufacturing,773,2395687,Singapore,New,0
18358,SaaS,983,845254,Singapore,Contacted,7
18359,Healthcare,714,2872877,Germany,Qualified,2
18360,Finance,34,4140755,USA,New,6
18361,Manufacturing,591,4967793,USA,New,13
18362,Manufacturing,165,2577972,Singapore,Contacted,0
18363,Finance,667,1457078,Germany,Qualified,13
18364,Finance,840,1204010,USA,Contacted,11
18365,SaaS,228,1416691,USA,Qualified,5
18366,Manufacturing,570,114656,Germany,Contacted,12
18367,Manufacturing,388,1451774,Singapore,New,10
18368,Retail,901,1640225,India,New,8
18369,SaaS,203,107272,Germany,New,4
18370,Finance,49,1450576,Germany,Qualified,6
18371,Finance,606,682448,Germany,New,6
18372,Healthcare,352,1565474,Singapore,Contacted,7
18373,Finance,512,3805384,Singapore,Contacted,10
18374,Manufacturing,459,4735968,Germany,New,12
18375,Finance,345,659225,USA,Qualified,10
18376,Manufacturing,13,4442516,India,Contacted,4
18377,Manufacturing,811,2153330,UK,New,10
18378,SaaS,768,336702,Germany,New,10
18379,Finance,526,4720693,Germany,New,11
18380,SaaS,506,722271,Singapore,New,10
18381,Manufacturing,235,4486807,Singapore,New,3
18382,Finance,159,4239771,UK,Qualified,0
18383,Finance,247,3520710,Singapore,Proposal,7
18384,SaaS,669,1877794,Singapore,Contacted,5
18385,SaaS,112,1626879,USA,Qualified,0
18386,Manufacturing,184,4665999,India,New,4
18387,Manufacturing,470,2666413,USA,Proposal,9
18388,Finance,757,4005192,Germany,Qualified,1
18389,Finance,43,1192487,USA,Contacted,5
18390,Retail,693,943118,UK,New,0
18391,Retail,527,2289676,USA,New,3
18392,Healthcare,449,4904017,Singapore,Proposal,2
18393,Manufacturing,294,1667330,UK,Qualified,5
18394,Healthcare,234,1750392,UK,New,6
18395,Healthcare,574,2066426,Germany,Contacted,4
18396,SaaS,266,3786215,Germany,Contacted,7
18397,SaaS,68,3702965,Singapore,Contacted,13
18398,Retail,953,129029,India,Contacted,2
18399,Healthcare,255,479374,UK,Contacted,2
18400,Retail,528,3811035,Singapore,Qualified,1
18401,Manufacturing,223,3919817,Germany,Qualified,8
18402,Finance,937,4637767,Germany,Proposal,3
18403,SaaS,599,1528252,India,New,1
18404,Manufacturing,710,854111,UK,New,6
18405,Manufacturing,962,3876113,UK,Contacted,10
18406,SaaS,828,2756623,Singapore,Qualified,7
18407,SaaS,225,2242761,India,New,2
18408,Healthcare,412,2497212,USA,Proposal,8
18409,Retail,292,2462331,Singapore,Qualified,3
18410,Manufacturing,840,2658228,UK,Contacted,6
18411,Healthcare,965,2687326,Singapore,Qualified,13
18412,Healthcare,582,3794629,Singapore,Contacted,8
18413,Manufacturing,582,1582379,Singapore,New,6
18414,Manufacturing,224,796608,Singapore,New,4
18415,Finance,391,1105036,UK,New,12
18416,Retail,54,2170979,India,Qualified,9
