lead_id,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity
16618,10,2,2,9,3,1,39,54
16619,30,22,16,4,4,1,214,33
16620,44,4,16,3,3,0,187,29
16621,24,4,16,8,2,1,275,22
16622,7,5,14,5,4,0,299,8
16623,33,16,18,5,0,0,287,6
16624,12,8,17,9,4,0,38,35
16625,37,12,16,1,1,0,198,59
16626,14,16,12,7,4,0,215,50
16627,17,4,17,2,0,0,195,37
16628,9,13,14,5,2,0,141,12
16629,47,11,10,8,1,0,298,52
16630,42,6,18,9,4,0,64,5
16631,24,9,11,0,3,0,129,36
16632,10,13,13,2,0,0,67,42
16633,26,1,9,7,4,0,218,20
16634,4,6,12,1,3,0,140,21
16635,4,19,1,5,4,0,119,34
16636,27,11,16,1,2,1,70,13
16637,15,6,13,7,3,1,37,30
16638,15,6,17,3,1,0,230,55
16639,12,3,1,4,0,0,81,5
16640,31,20,19,0,2,0,90,24
16641,49,6,1,3,4,0,210,54
16642,42,5,10,8,0,1,53,23
16643,12,20,8,9,1,1,151,18
16644,35,14,18,6,2,0,217,49
16645,10,14,9,8,0,0,10,49
16646,20,13,1,4,4,0,48,44
16647,49,3,13,0,4,0,226,14
16648,23,16,19,3,3,1,149,35
16649,24,12,13,5,4,1,71,21
16650,16,14,7,4,0,1,2,54
16651,3,2,4,7,0,0,269,1
16652,7,8,0,0,4,1,298,16
16653,48,9,1,0,0,0,98,38
16654,3,14,15,9,0,0,206,35
16655,26,11,12,9,2,0,22,28
16656,15,4,6,5,1,1,31,19
16657,2,4,6,1,4,0,239,44
16658,12,21,0,3,0,0,146,53
16659,31,20,0,1,0,0,189,40
16660,6,24,3,3,2,0,264,38
16661,32,11,4,8,2,1,83,45
16662,7,15,10,0,3,0,152,39
16663,47,2,10,1,1,1,203,51
16664,32,5,13,2,3,0,90,46
16665,25,10,6,3,4,1,218,34
16666,15,15,1,7,3,0,72,34
16667,19,24,1,8,0,0,135,40
16668,39,16,10,1,3,1,270,52
16669,37,4,12,2,3,0,73,12
16670,20,17,4,5,1,1,267,30
16671,20,21,18,1,4,0,86,52
16672,48,14,17,2,0,0,152,47
16673,14,21,2,9,2,0,297,25
16674,26,9,17,6,2,1,243,35
16675,6,19,7,3,4,1,226,22
16676,7,3,13,4,3,0,98,57
16677,10,4,9,4,2,0,260,55
16678,26,21,6,3,0,0,82,0
16679,9,9,5,5,0,0,146,52
16680,4,20,6,2,1,0,125,33
16681,23,12,2,8,3,1,101,37
16682,11,14,3,6,3,1,266,56
16683,25,7,5,4,4,1,95,52
16684,33,5,14,5,2,0,168,56
16685,8,2,14,6,2,1,159,50
16686,11,10,3,5,1,0,43,34
16687,30,10,11,5,2,0,41,37
16688,22,22,4,0,0,0,226,1
16689,3,23,17,0,4,0,153,37
16690,35,12,3,5,2,0,84,4
16691,6,20,2,8,0,0,51,9
16692,38,7,5,9,3,0,32,10
16693,20,19,16,8,2,0,86,9
16694,44,6,19,1,1,0,224,13
16695,41,8,8,0,0,0,122,57
16696,13,1,8,6,3,0,233,56
16697,29,22,3,4,3,1,136,1
16698,37,9,6,4,1,0,251,39
16699,30,7,17,9,0,1,21,0
16700,39,21,17,1,1,0,254,36
16701,21,23,11,8,4,0,179,47
16702,20,6,13,3,1,0,190,58
16703,19,13,17,2,1,1,78,41
16704,25,11,15,3,1,1,196,5
16705,34,9,6,2,3,0,172,47
16706,40,22,12,6,0,0,40,19
16707,4,6,10,5,0,1,136,3
16708,13,8,15,8,3,0,1,51
16709,3,3,5,4,1,0,118,46
16710,11,19,12,7,2,0,254,38
16711,37,24,6,6,4,0,193,2
16712,48,24,14,8,0,0,219,10
16713,20,6,2,2,1,0,269,42
16714,34,2,18,1,4,1,167,8
16715,8,7,8,4,2,0,145,0
16716,14,24,16,6,2,0,246,7
16717,42,23,17,3,3,0,239,5
16718,23,3,13,4,2,1,235,1
16719,6,23,16,7,0,0,39,35
16720,8,12,18,1,1,0,283,30
16721,14,2,0,8,4,1,2,43
16722,22,17,15,6,2,0,130,38
16723,22,6,6,4,2,0,198,7
16724,26,20,1,0,3,0,128,36
16725,11,1,8,0,2,1,29,14
16726,14,18,8,9,2,0,117,16
16727,18,2,16,0,3,1,231,52
16728,8,3,0,0,2,1,65,0
16729,11,8,4,0,1,0,255,7
16730,43,19,17,2,1,0,6,47
16731,34,3,4,2,4,0,187,10
16732,2,11,4,3,2,0,206,41
16733,18,11,14,4,1,0,37,6
16734,12,20,2,2,3,1,218,55
16735,3,23,0,9,1,0,35,37
16736,21,2,14,6,0,1,276,11
16737,19,24,0,8,1,1,159,7
16738,4,19,19,5,3,0,77,14
16739,34,17,16,4,3,1,15,49
16740,14,16,1,7,3,1,123,43
16741,48,18,4,3,1,1,51,31
16742,26,21,9,0,3,0,138,15
16743,28,19,3,7,0,0,50,52
16744,17,9,16,6,2,0,136,0
16745,20,16,19,8,3,1,205,53
16746,16,2,15,9,4,0,15,26
16747,27,21,2,5,3,0,188,26
16748,19,11,11,4,4,0,282,32
16749,22,5,17,1,4,0,209,8
16750,3,20,0,3,2,0,179,58
16751,32,20,19,3,2,0,120,22
16752,13,10,15,5,1,0,207,7
16753,13,7,19,0,0,0,35,22
16754,26,13,18,6,4,1,293,34
16755,35,12,4,3,4,1,182,54
16756,43,19,13,6,4,1,83,20
16757,14,6,6,6,1,1,258,1
16758,35,7,10,0,1,0,176,29
16759,20,11,10,7,2,0,44,33
16760,10,13,9,2,3,0,23,25
16761,20,12,4,1,0,0,135,29
16762,23,18,15,5,4,0,155,38
16763,9,13,13,7,1,0,148,53
16764,11,8,18,4,2,0,256,48
16765,16,22,8,0,1,0,83,18
16766,43,8,4,4,2,1,112,38
16767,21,15,9,6,2,0,232,44
16768,12,4,2,0,2,0,85,29
16769,5,16,13,2,3,0,192,8
16770,42,16,1,6,3,0,275,2
16771,2,24,17,1,3,0,267,53
16772,16,6,6,7,1,1,264,29
16773,8,16,4,5,2,0,209,15
16774,49,8,7,4,2,0,294,41
16775,38,19,6,4,0,0,20,52
16776,18,5,11,9,3,1,51,0
16777,6,17,9,8,0,0,4,10
16778,31,6,6,8,3,0,76,52
16779,4,5,14,4,2,0,87,51
16780,13,22,11,3,4,0,185,51
16781,24,15,17,3,1,1,190,12
16782,48,3,6,7,4,0,296,6
16783,10,11,2,4,3,1,26,19
16784,38,11,17,6,3,1,224,57
16785,45,5,6,4,3,1,21,38
16786,12,24,12,4,0,0,219,23
16787,3,14,12,2,2,0,279,59
16788,18,22,4,8,3,1,39,38
16789,48,20,18,3,0,0,181,35
16790,30,18,5,6,1,1,72,48
16791,47,17,13,7,0,0,77,54
16792,25,3,18,8,0,0,9,12
16793,1,1,13,4,4,1,161,55
16794,6,23,19,6,3,1,174,3
16795,47,3,13,6,0,0,91,5
16796,37,8,14,3,0,0,167,7
16797,45,12,19,0,3,0,63,24
16798,34,2,14,6,3,0,150,45
16799,15,7,16,0,3,1,8,3
16800,14,17,17,9,3,0,105,10
16801,41,20,3,7,3,0,40,10
16802,41,10,7,5,0,0,78,16
16803,6,11,18,5,2,1,15,23
16804,41,24,1,1,0,0,156,13
16805,46,24,17,8,0,1,10,15
16806,37,19,9,3,2,0,128,24
16807,2,2,15,3,0,0,201,3
16808,6,24,3,8,2,0,104,13
16809,31,11,5,2,0,0,40,22
16810,12,19,17,2,2,0,261,57
16811,1,8,3,0,3,0,59,34
16812,35,8,1,7,1,0,189,19
16813,23,5,0,5,2,0,71,47
16814,19,11,3,8,4,1,147,31
16815,6,14,15,7,3,0,140,24
16816,2,15,4,5,1,1,268,13
16817,23,9,15,9,1,0,225,15
16818,45,7,4,1,4,1,260,21
16819,28,7,5,3,3,1,280,46
16820,22,10,7,3,4,0,228,50
16821,36,21,2,4,4,0,203,3
16822,2,20,9,6,1,0,176,58
16823,17,4,19,7,3,0,24,8
16824,35,6,6,2,4,0,268,2
16825,47,16,4,0,4,1,29,22
16826,11,3,8,1,0,0,235,33
16827,22,2,13,6,2,1,234,20
16828,9,14,10,8,0,0,138,37
16829,2,1,19,3,4,1,46,48
16830,6,7,5,0,3,1,27,42
16831,37,3,2,5,1,0,86,47
16832,44,20,5,8,2,1,27,35
16833,45,3,2,3,0,0,147,59
16834,11,20,16,7,1,0,181,59
16835,11,5,8,4,2,0,146,5
16836,42,21,2,1,2,0,59,13
16837,22,5,11,8,3,0,181,37
16838,37,18,7,9,2,1,27,3
16839,5,6,1,2,2,0,65,1
16840,25,20,19,0,1,1,8,40
16841,6,16,3,9,2,1,145,42
16842,9,13,3,8,3,1,217,30
16843,44,10,18,6,2,1,244,29
16844,3,3,11,5,2,0,108,25
16845,26,13,15,0,1,1,271,52
16846,17,4,12,0,1,0,262,24
16847,15,3,1,5,4,1,167,35
16848,3,11,11,4,3,0,263,25
16849,29,5,12,9,4,1,179,36
16850,29,10,12,3,2,0,87,46
16851,31,20,18,8,1,1,247,52
16852,19,13,9,0,1,0,62,58
16853,40,23,17,5,4,0,47,2
16854,37,19,7,9,4,1,208,1
16855,6,11,15,1,3,0,210,4
16856,1,19,1,7,2,0,121,46
16857,10,11,7,6,4,0,255,41
16858,9,22,13,7,4,0,154,57
16859,45,8,3,6,0,0,94,36
16860,42,12,10,8,2,1,230,20
16861,39,10,14,3,1,0,5,33
16862,15,21,3,1,4,1,61,55
16863,21,2,13,7,2,1,124,35
16864,42,21,7,9,4,0,211,2
16865,28,17,14,0,3,1,290,49
16866,20,2,0,1,1,0,150,15
16867,49,19,13,4,3,0,234,37
16868,33,9,8,8,2,1,101,14
16869,48,12,10,5,0,0,232,38
16870,33,22,5,4,0,0,252,35
16871,45,7,14,5,4,0,116,56
16872,35,17,7,7,4,0,135,42
16873,4,4,15,5,3,0,239,29
16874,28,7,17,6,0,1,187,16
16875,46,13,5,5,4,0,219,11
16876,44,21,17,2,1,0,217,56
16877,36,3,7,6,2,0,267,12
16878,21,17,1,9,1,0,96,19
16879,5,6,5,9,1,0,124,24
16880,14,21,10,2,1,0,177,43
16881,12,3,4,0,4,1,40,44
16882,6,16,8,4,1,1,106,26
16883,27,19,3,2,1,1,66,34
16884,36,2,12,7,0,0,239,16
16885,12,7,3,5,2,0,107,30
16886,1,14,7,2,1,1,154,36
16887,6,4,11,8,3,1,94,0
16888,24,4,8,4,3,0,48,37
16889,17,8,1,5,2,0,98,41
16890,35,13,0,8,4,0,269,6
16891,5,14,7,1,3,0,285,43
16892,39,19,1,1,3,0,227,56
16893,9,9,10,0,2,1,6,1
16894,42,7,9,8,2,0,32,46
16895,16,15,0,8,3,0,288,25
16896,8,8,12,9,4,0,231,53
16897,18,5,10,7,0,0,278,25
16898,31,17,11,3,2,0,166,2
16899,18,14,9,6,3,0,153,13
16900,46,13,10,2,4,0,289,43
16901,47,16,4,3,4,0,113,35
16902,42,22,7,7,0,0,70,17
16903,22,24,3,3,1,0,13,40
16904,24,5,1,9,1,0,225,22
16905,20,8,7,9,2,0,74,57
16906,20,18,18,9,0,0,28,4
16907,17,16,7,8,3,0,204,52
16908,2,8,11,1,1,0,37,29
16909,46,7,17,0,1,0,1,13
16910,34,23,12,9,2,1,295,37
16911,38,10,18,5,3,1,255,5
16912,16,10,1,5,0,0,153,24
16913,39,14,13,5,3,1,290,38
16914,27,9,18,9,3,0,61,53
16915,4,2,13,1,3,0,193,28
16916,18,19,8,0,0,1,285,14
16917,10,3,13,9,1,0,48,6
16918,2,9,16,1,4,1,140,21
16919,18,10,9,7,1,0,93,14
16920,31,11,1,3,1,0,157,27
16921,36,20,13,6,0,1,221,4
16922,40,11,11,0,1,1,124,45
16923,26,21,13,3,1,1,223,8
16924,43,12,11,4,3,1,255,42
16925,12,14,0,6,4,0,126,37
16926,3,14,6,6,0,1,6,0
16927,38,11,16,4,2,0,294,21
16928,30,2,14,5,0,0,49,57
16929,36,13,0,2,3,1,10,5
16930,18,23,14,2,1,0,181,50
16931,13,1,2,3,4,0,176,47
16932,3,3,16,4,2,1,277,48
16933,4,5,5,8,2,0,293,58
16934,12,16,10,7,1,0,49,51
16935,47,5,12,0,1,0,48,59
16936,11,22,10,7,3,1,79,33
16937,11,8,11,6,4,0,258,56
16938,43,5,15,5,2,1,103,31
16939,45,23,14,5,2,0,65,8
16940,47,9,18,5,0,0,125,8
16941,21,6,18,1,2,0,240,8
16942,23,16,4,5,3,1,49,6
16943,47,4,6,8,2,0,203,57
16944,17,13,12,7,1,0,194,41
16945,1,9,4,6,2,0,75,47
16946,38,3,19,3,2,0,282,53
16947,32,19,16,8,3,0,230,5
16948,7,12,10,6,3,0,151,33
16949,14,15,2,9,2,0,29,33
16950,1,10,6,1,4,0,218,25
16951,38,16,4,2,2,0,236,39
16952,9,13,7,8,2,1,38,3
16953,30,18,13,8,0,0,163,45
16954,34,11,8,0,2,0,248,15
16955,26,6,9,9,0,0,33,31
16956,17,11,3,0,1,0,33,9
16957,22,18,2,2,4,0,218,11
16958,43,11,1,8,3,0,63,23
16959,19,2,7,1,0,0,92,6
16960,13,19,8,8,3,0,217,26
16961,16,3,19,6,3,0,292,59
16962,44,18,12,6,0,1,143,57
16963,28,15,4,2,2,1,182,30
16964,41,15,18,6,3,0,198,57
16965,40,2,11,6,2,0,112,46
16966,46,22,19,7,3,0,258,26
16967,18,8,11,0,0,0,79,31
16968,41,15,15,6,4,0,218,20
16969,12,10,5,3,4,1,211,30
16970,17,10,2,9,2,0,2,24
16971,47,20,18,9,3,1,31,14
16972,19,20,16,6,3,0,166,50
16973,42,6,10,6,0,0,245,8
16974,36,15,3,2,3,0,14,35
16975,37,21,19,6,2,1,139,51
16976,39,4,8,9,3,0,280,3
16977,19,11,13,4,1,1,151,34
16978,44,21,15,2,0,1,218,8
16979,24,9,0,1,4,0,90,35
16980,27,5,7,6,4,0,159,18
16981,37,23,5,2,1,1,39,33
16982,1,1,1,2,2,0,91,36
16983,37,13,14,4,0,0,274,44
16984,48,19,4,4,1,1,44,57
16985,20,6,12,9,2,1,149,21
16986,45,6,18,1,3,1,110,17
16987,26,11,18,6,3,1,29,57
16988,39,1,4,9,0,1,167,0
16989,3,2,9,7,4,0,34,38
16990,12,4,15,1,4,1,160,47
16991,33,3,6,3,0,0,208,9
16992,24,24,9,5,1,0,152,11
16993,20,5,11,0,1,0,155,59
16994,22,5,2,1,0,1,295,30
16995,15,6,9,6,0,0,293,50
16996,20,6,0,8,2,0,93,25
16997,23,11,0,4,0,0,290,51
16998,23,20,19,3,1,0,283,0
16999,32,10,19,9,3,1,61,55
17000,10,15,13,0,4,0,215,14
17001,42,18,15,2,0,0,202,22
17002,30,4,16,1,1,0,59,45
17003,19,6,12,4,2,1,188,50
17004,42,7,5,6,1,0,9,12
17005,31,4,16,5,3,1,246,53
17006,44,9,11,7,3,0,131,23
17007,20,24,4,9,2,0,158,10
17008,4,23,15,8,2,1,256,50
17009,20,23,2,9,4,0,292,11
17010,9,1,9,3,1,0,212,9
17011,44,23,18,4,3,0,298,35
17012,26,24,0,2,4,1,227,42
17013,19,23,17,4,0,1,206,53
17014,27,2,12,6,3,0,99,58
17015,39,6,9,9,3,0,148,36
17016,19,10,15,9,0,1,2,57
17017,32,23,9,7,4,0,26,21
17018,47,11,12,5,2,0,76,20
17019,10,17,7,3,4,0,290,47
17020,36,17,16,7,3,1,6,2
17021,24,18,14,7,3,1,209,9
17022,37,20,17,0,2,0,75,10
17023,36,9,15,5,0,0,273,1
17024,41,23,7,8,3,0,233,40
17025,19,24,0,2,1,0,52,51
17026,41,19,9,1,3,0,204,11
17027,24,16,3,5,2,0,117,12
17028,14,14,7,1,1,0,104,59
17029,38,7,17,6,3,1,113,2
17030,15,24,8,7,1,0,169,14
17031,11,4,13,4,3,0,65,19
17032,44,14,17,6,4,0,111,34
17033,15,2,18,4,2,0,46,23
17034,22,12,8,8,2,0,81,12
17035,4,9,17,6,0,0,1,25
17036,24,4,1,0,3,1,259,45
17037,26,8,9,4,2,0,141,16
17038,5,1,4,5,4,1,145,41
17039,38,12,11,9,3,0,221,6
17040,12,10,13,7,1,0,272,49
17041,2,18,7,6,0,0,177,46
17042,38,5,5,4,4,0,93,30
17043,39,24,0,7,3,0,269,2
17044,30,22,18,8,1,0,59,46
17045,28,22,9,1,3,1,149,23
17046,43,4,0,0,1,0,205,49
17047,5,16,11,8,3,1,298,17
17048,41,10,4,0,3,1,159,52
17049,27,14,11,8,3,0,190,34
17050,8,3,3,7,1,1,123,2
17051,41,15,16,1,0,0,181,36
17052,33,11,0,5,3,0,35,15
17053,14,14,11,7,1,0,276,45
17054,44,14,13,3,0,1,165,2
17055,42,17,1,0,4,1,265,45
17056,19,4,16,2,3,0,19,38
17057,28,10,8,7,2,0,12,55
17058,45,11,4,7,1,0,152,31
17059,46,5,8,5,4,0,211,20
17060,36,21,13,3,4,0,117,10
17061,17,5,8,3,2,0,264,26
17062,30,6,2,5,1,0,159,30
17063,37,15,17,1,0,0,4,1
17064,12,14,11,4,2,0,98,46
17065,7,21,2,9,2,1,291,56
17066,33,17,13,4,4,1,159,52
17067,22,7,10,8,2,0,60,13
17068,31,1,4,6,3,0,230,5
17069,25,1,9,5,1,1,212,15
17070,24,17,13,2,2,0,173,44
17071,32,24,15,9,0,1,96,34
17072,23,16,5,7,3,0,122,22
17073,30,16,3,4,1,0,297,25
17074,36,4,0,2,1,1,144,51
17075,41,11,18,5,0,0,139,0
17076,15,5,19,2,0,0,183,21
17077,26,5,18,9,3,0,226,43
17078,7,2,9,6,3,0,140,9
17079,30,15,7,7,0,0,59,12
17080,25,13,19,2,3,1,136,43
17081,23,2,2,7,2,1,260,16
17082,27,11,15,7,0,0,142,0
17083,37,3,4,5,4,0,61,52
17084,31,4,7,4,2,1,280,56
17085,29,6,16,9,2,0,278,49
17086,17,23,13,2,2,0,149,24
17087,7,12,18,4,2,0,134,13
17088,49,19,9,4,1,1,74,25
17089,4,19,15,7,2,0,75,44
17090,45,11,0,6,0,1,219,24
17091,35,7,15,9,0,1,182,44
17092,18,17,1,9,2,0,18,42
17093,40,1,4,5,1,0,216,18
17094,49,20,13,3,2,1,231,31
17095,5,17,2,0,2,0,233,23
17096,33,24,13,6,1,0,197,27
17097,7,10,6,2,2,0,113,57
17098,43,14,18,9,4,1,215,44
17099,22,6,15,8,0,0,191,32
17100,44,16,17,8,1,0,74,2
17101,44,6,1,3,1,0,65,27
17102,26,5,2,9,0,0,83,14
17103,27,16,6,7,3,1,208,7
17104,1,19,8,8,4,1,1,38
17105,43,11,11,8,3,0,247,9
17106,13,19,19,0,3,1,232,27
17107,10,15,15,0,2,1,253,58
17108,23,7,17,6,0,0,268,49
17109,12,19,2,8,2,0,76,42
17110,47,6,9,8,4,0,154,13
17111,15,13,0,1,2,1,198,24
17112,12,24,15,4,0,1,287,45
17113,24,5,13,1,1,0,111,0
17114,49,9,7,3,2,0,57,4
17115,32,21,0,7,0,1,106,57
17116,26,17,8,3,1,1,230,11
17117,16,7,0,4,1,0,122,15
17118,35,15,15,5,1,0,121,38
17119,48,11,3,8,1,0,229,50
17120,40,10,9,9,0,0,299,24
17121,16,9,18,3,0,0,154,31
17122,18,5,6,0,4,0,199,45
17123,18,24,2,9,2,0,41,52
17124,16,14,6,6,2,0,52,42
17125,15,17,7,1,1,0,212,25
17126,23,14,15,3,2,0,156,22
17127,35,9,1,3,0,0,196,17
17128,7,1,17,9,3,1,267,55
17129,8,5,7,1,3,0,246,11
17130,5,20,15,3,4,0,250,56
17131,29,19,10,9,2,1,5,50
17132,28,24,18,3,0,0,53,47
17133,30,23,10,5,4,1,273,20
17134,37,15,18,6,1,0,32,20
17135,26,13,19,4,2,1,260,16
17136,13,8,5,9,0,0,161,46
17137,41,11,11,8,1,0,73,11
17138,45,16,9,2,3,0,129,47
17139,17,23,8,0,0,1,238,12
17140,46,18,9,4,2,0,98,25
17141,45,21,14,4,1,1,77,17
17142,34,18,11,0,0,0,165,3
17143,29,20,16,3,4,0,120,23
17144,42,18,14,1,3,1,288,42
17145,7,7,8,9,2,1,118,43
17146,14,13,17,2,2,0,40,31
17147,36,20,6,8,4,0,71,5
17148,16,6,12,3,0,0,124,45
17149,15,4,16,2,0,0,88,10
17150,40,5,4,8,3,0,104,50
17151,7,2,11,8,0,1,167,58
17152,46,6,12,4,0,0,105,1
17153,36,19,2,8,3,0,240,52
17154,33,15,14,1,2,1,78,7
17155,45,2,6,4,4,0,44,14
17156,43,21,5,0,2,1,8,2
17157,6,4,5,2,1,0,110,47
17158,1,9,12,0,3,0,263,17
17159,23,20,4,7,0,0,299,17
17160,35,17,16,0,0,0,147,24
17161,39,23,5,7,2,0,279,57
17162,6,10,18,5,4,1,30,11
17163,10,15,17,5,1,0,34,42
17164,15,17,18,3,0,1,268,52
17165,5,5,0,8,1,0,46,27
17166,12,14,4,4,3,0,136,35
17167,32,21,14,1,1,0,162,26
17168,5,6,0,6,2,0,93,40
17169,42,3,14,0,4,1,84,31
17170,2,6,4,7,4,0,240,38
17171,41,12,13,0,0,0,284,58
17172,33,24,8,5,4,1,158,14
17173,42,3,0,0,0,1,78,29
17174,6,19,8,9,0,0,141,53
17175,26,10,1,5,1,0,73,22
17176,26,10,15,9,0,0,60,34
17177,8,2,5,9,1,0,250,42
17178,25,4,6,2,1,0,218,34
17179,23,13,15,7,1,0,177,48
17180,38,22,16,4,2,1,207,25
17181,17,16,13,0,3,0,286,33
17182,16,1,14,4,0,0,256,57
17183,45,5,14,5,0,1,72,3
17184,46,5,9,6,3,1,286,38
17185,27,13,3,2,2,0,41,4
17186,25,12,5,5,1,0,9,50
17187,32,16,9,8,2,0,178,46
17188,25,20,5,6,2,1,203,19
17189,32,6,18,0,0,0,260,36
17190,40,16,17,8,2,0,28,30
17191,19,23,11,4,0,1,244,36
17192,46,2,5,0,0,0,135,48
17193,22,12,12,9,1,0,65,43
17194,19,15,9,6,2,1,96,26
17195,11,12,13,4,4,0,93,46
17196,22,3,7,2,3,0,271,22
17197,20,5,13,9,4,0,30,5
17198,47,24,9,2,0,0,9,5
17199,16,10,8,4,1,0,167,38
17200,45,13,3,6,1,0,155,23
17201,43,19,14,9,4,1,113,15
17202,11,11,16,5,2,1,241,12
17203,47,12,17,4,0,0,140,55
17204,6,13,1,2,0,0,71,41
17205,41,17,14,3,0,0,202,6
17206,3,10,7,9,2,0,295,48
17207,19,8,4,6,2,0,144,6
17208,42,11,16,1,4,0,198,48
17209,10,20,13,8,0,0,123,25
17210,32,23,8,1,3,0,220,1
17211,21,3,6,8,0,0,56,48
17212,31,17,14,3,1,1,219,45
17213,6,9,18,9,2,0,171,51
17214,46,13,12,4,2,0,80,0
17215,37,13,17,5,2,1,159,45
17216,4,21,13,8,4,1,252,34
17217,45,17,0,0,4,1,252,0
17218,35,23,5,4,2,0,272,9
17219,13,8,5,4,0,0,21,56
17220,39,18,3,3,2,0,115,29
17221,12,3,11,6,3,0,224,53
17222,43,12,17,7,3,1,190,10
17223,23,10,2,5,0,0,214,17
17224,3,21,15,9,0,0,81,9
17225,17,11,4,7,3,1,45,4
17226,22,4,3,5,1,0,156,38
17227,46,10,4,4,3,1,144,55
17228,29,11,10,2,0,1,202,7
17229,27,1,15,6,4,1,124,30
17230,43,10,18,7,3,0,213,38
17231,7,18,3,5,1,0,83,40
17232,4,14,1,7,3,1,168,1
17233,43,24,17,2,4,1,231,0
17234,11,2,11,8,4,0,205,1
17235,33,23,6,5,0,0,106,23
17236,35,10,11,0,2,0,262,57
17237,28,2,19,0,4,0,198,3
17238,18,20,12,4,4,1,145,33
17239,6,10,3,9,4,1,217,34
17240,23,12,12,2,4,0,177,59
17241,34,8,4,6,4,0,47,36
17242,16,23,7,4,2,0,3,3
17243,23,5,18,7,3,1,210,27
17244,35,24,17,0,3,0,261,31
17245,6,3,10,7,4,0,265,37
17246,24,7,5,2,0,1,49,30
17247,15,8,14,7,2,1,10,34
17248,9,2,5,4,4,1,227,17
17249,46,10,4,9,4,0,163,42
17250,8,20,17,3,1,1,200,17
17251,33,24,1,2,2,1,11,6
17252,26,9,0,1,3,0,31,13
17253,17,18,8,4,2,0,178,13
17254,31,14,0,7,3,0,31,49
17255,11,19,8,2,3,0,206,31
17256,26,2,16,9,1,0,18,26
17257,4,21,3,7,4,0,229,46
17258,8,9,15,8,2,0,257,24
17259,24,11,2,8,3,0,288,13
17260,23,14,7,8,1,0,262,10
17261,14,21,15,7,0,0,147,54
17262,39,23,10,5,0,0,93,31
17263,43,9,6,5,0,0,197,41
17264,19,17,8,5,4,1,160,8
17265,2,11,12,5,1,0,95,44
17266,4,3,5,1,4,1,298,30
17267,44,4,13,4,4,0,281,29
17268,49,5,13,8,3,1,160,10
17269,11,23,9,4,4,1,159,45
17270,32,11,1,0,2,0,212,3
17271,19,13,8,8,0,1,98,41
17272,25,9,6,2,1,0,210,28
17273,33,24,4,2,0,0,275,23
17274,13,9,2,4,4,0,274,17
17275,41,24,6,4,4,0,107,19
17276,3,7,1,1,1,0,259,58
17277,15,6,12,5,4,0,285,13
17278,30,7,7,8,1,0,112,15
17279,36,11,10,2,3,0,119,15
17280,11,13,7,4,2,1,173,38
17281,4,1,14,1,0,0,167,15
17282,42,4,12,5,4,0,270,40
17283,43,5,13,2,1,1,82,50
17284,28,21,1,5,2,0,71,13
17285,39,24,7,2,3,1,170,9
17286,49,5,10,4,1,0,213,26
17287,30,5,2,9,0,0,30,14
17288,48,21,0,9,1,1,227,55
17289,2,12,9,4,2,0,276,24
17290,48,8,7,6,2,0,157,11
17291,14,24,12,3,4,0,101,57
17292,19,7,18,3,4,0,142,7
17293,31,7,10,4,2,1,117,26
17294,33,9,0,8,2,0,298,27
17295,10,23,12,8,0,0,56,9
17296,4,16,1,9,2,0,122,43
17297,40,24,14,3,1,0,55,34
17298,36,22,7,4,0,0,295,50
17299,29,13,12,6,1,0,297,5
17300,42,13,1,6,2,0,95,36
17301,49,17,0,0,1,1,134,4
17302,13,3,4,2,1,1,204,55
17303,16,1,8,5,4,0,125,58
17304,46,5,8,0,4,1,63,38
17305,31,9,18,9,3,1,37,36
17306,38,11,11,0,4,1,287,50
17307,33,12,8,8,3,0,109,52
17308,49,12,1,3,2,0,212,11
17309,11,6,7,0,4,0,215,40
17310,26,12,10,7,3,1,272,22
17311,4,3,9,7,0,1,45,43
17312,34,9,14,2,3,1,12,7
17313,38,8,4,8,0,0,87,29
17314,47,22,15,4,0,1,211,29
17315,37,16,10,9,0,0,122,1
17316,8,23,12,5,0,0,260,30
17317,43,17,5,3,1,0,172,33
17318,39,16,3,6,0,0,150,44
17319,30,8,18,2,1,0,149,10
17320,20,9,10,6,1,0,246,13
17321,16,18,14,2,1,1,96,52
17322,15,21,16,8,4,0,200,24
17323,4,22,14,1,3,1,265,7
17324,36,5,2,1,3,1,19,19
17325,27,13,5,9,2,0,44,51
17326,36,23,14,6,1,1,79,48
17327,34,15,18,6,0,1,46,21
17328,19,7,18,5,2,0,137,54
17329,40,14,13,2,3,0,164,14
17330,46,7,8,6,3,1,79,55
17331,48,8,13,3,0,1,127,58
17332,21,19,11,7,3,0,175,9
17333,42,7,14,1,3,0,83,47
17334,21,3,3,4,4,0,276,4
17335,25,11,0,0,1,0,120,43
17336,17,17,15,8,3,0,49,25
17337,18,20,6,3,0,0,31,27
17338,40,9,4,9,4,0,11,53
17339,43,15,1,8,0,0,265,36
17340,27,5,5,0,2,0,291,2
17341,4,22,16,7,0,0,124,2
17342,31,1,2,9,1,0,265,8
17343,19,4,3,9,3,0,260,52
17344,17,24,13,6,2,0,83,55
17345,34,4,15,5,2,0,53,9
17346,35,6,11,4,3,1,89,21
17347,17,13,12,9,2,1,251,0
17348,20,5,4,4,0,0,289,46
17349,16,17,18,1,4,0,23,8
17350,5,19,1,2,1,0,278,16
